,Fraction of Outliers (Mean),Fraction of Outliers (Median),Fraction of Outliers (Std Dev),Fraction of Outliers IQR,Fraction of Outliers percent outliers,GCOR,Participant,Quality (Mean),Quality (Median),Quality (Std Dev),Quality IQR,Quality percent outliers,RMSD (Mean),RMSD (Median),RMSD (Std Dev),RMSD IQR,RMSD percent outliers,Series,Session,Site,Std. DVARS (Mean),Std. DVARS (Median),Std. DVARS (Std Dev),Std. DVARS percent outliers,Std. DVARs IQR,aux_file,bitpix,data_type,db_name,descrip,extensions,intent_name,pix_dimx,pix_dimy,pix_dimz,qform_code,qoffset_x,qoffset_y,qoffset_z,quatern_b,quatern_c,quatern_d,scl_inter,scl_slope,sform_code,slice_code,slice_duration,slice_end,slice_start,srow_x,srow_y,srow_z,toffset,tr
544,0.0079381,0.00414,0.0271155167,0.00148,0.135,0.7387472971,50625,0.055361283,0.0552928,0.001582263,0.001047225,0.06,0.036015791,0.0311370068,0.0221152287,0.0180353034,0.075,rest_1,session_1,Yale,1.1631581917,1.0976724357,0.5760030805,0.0301507538,0.1198391547,,16,,,,1,,3.4375,3.4375,4,1,111.454727173,-106.894859314,-76.6334686279,0,1,0,,,1,0,0,33,0,[  -3.4375       -0.           -0.          111.45472717],[  -0.            3.43749976   -0.         -106.89485931],[  0.           0.           4.         -76.63346863],0,2
545,0.0176828,0.00404,0.0365809919,0.008655,0.23,0.3694272889,50626,0.036326906,0.0344597,0.0066830419,0.004859925,0.165,0.198764261,0.0680586815,0.5000001205,0.0815209882,0.13,rest_1,session_1,Yale,0.9769612925,0.5633723684,1.2534292261,0.1155778894,0.334588988,,16,,,,1,,3.4375,3.4375,4,1,111.454727173,-116.47631073,-54.2134094238,0,1,0,,,1,0,0,33,0,[  -3.4375       -0.           -0.          111.45472717],[  -0.            3.4375       -0.         -116.47631073],[  0.           0.           4.         -54.21340942],0,2
546,0.00692265,0.00416,0.021815841,0.00161,0.11,0.5363020358,50627,0.043436962,0.0431869,0.0017381729,0.00224925,0.015,0.0938466081,0.0795468903,0.0576291482,0.0540974504,0.055,rest_1,session_1,Yale,0.9119706603,0.8327543755,0.483169054,0.0552763819,0.2040564586,,16,,,,1,,3.4375,3.4375,4,1,111.454727173,-93.7908782959,-53.5537338257,0,1,0,,,1,0,0,33,0,[  -3.4375       -0.           -0.          111.45472717],[ -0.           3.43750024  -0.         -93.7908783 ],[  0.           0.           4.         -53.55373383],0,2
547,0.00695755,0.003455,0.0260516099,0.00127,0.13,0.5760803408,50628,0.0341278575,0.0338787,0.0012149431,0.00100955,0.1,0.0629103577,0.0542507132,0.0371900561,0.0302835151,0.07,rest_1,session_1,Yale,0.9685254003,0.9099599876,0.4986399404,0.1155778894,0.0977158835,,16,,,,1,,3.4375,3.4375,4,1,111.454727173,-126.451774597,-5.092300415,0,1,0,,,1,0,0,33,0,[  -3.4375       -0.           -0.          111.45472717],[  -0.            3.43749976   -0.         -126.4517746 ],[ 0.          0.          3.99999976 -5.09230042],0,2
548,0.009751625,0.000865,0.0184254982,0.0065325,0.2,0.0162401798,50642,0.0178650929,0.0163354,0.0028955185,0.0033066,0.0541666667,0.4157081876,0.2823090798,0.7287085493,0.2499329782,0.0708333333,rest_1,session_1,CMU_a,1.3360969988,1.2511866886,0.4409557772,0.0836820084,0.1925843681,,16,,,,1,,3,3,4.5,1,-199.5,342.383666992,-154.646682739,0,1,0,,,1,0,0,27,0,[  -3.    -0.    -0.  -199.5],[  -0.            3.           -0.          342.38366699],[   0.            0.            4.5        -154.64668274],0,2
549,0.0014918438,0.0008,0.0018278702,0.0008025,0.134375,0.024266611,50643,0.0237394878,0.0236342,0.0017619506,0.002536875,0.003125,0.3678659515,0.3061482427,0.2635963001,0.2763520012,0.04375,rest_1,session_1,CMU_b,1.1428961204,1.1049278308,0.2371795681,0.0344827586,0.2802182134,,16,,,,1,,3,3,4.5,1,-103.5,240.97984314,108.475296021,0,1,0,,,1,0,0,20,0,[  -3.    -0.    -0.  -103.5],[  -0.            3.00000024   -0.          240.97984314],[   0.            0.            4.5         108.47529602],0,1.5
550,0.0015908125,0.000735,0.0028597748,0.00031,0.15,0.0131218138,50644,0.0212156322,0.0208281,0.0017494327,0.002666125,0.009375,0.3553940346,0.3071763845,0.2254108467,0.2083837515,0.06875,rest_1,session_1,CMU_b,1.0391796086,1.0013038529,0.1536660263,0.0909090909,0.1340359125,,16,,,,1,,3,3,4.5,1,-103.5,221.375366211,95.1615142822,0,1,0,,,1,0,0,20,0,[  -3.    -0.    -0.  -103.5],[  -0.            3.           -0.          221.37536621],[  0.           0.           4.5         95.16151428],0,1.5
551,0.0180422188,0.000845,0.0248726269,0.0340925,0.00625,0.009714601,50645,0.0297884531,0.0199652,0.0131031306,0.0269832,0,0.408784297,0.3166274979,0.6828976037,0.2455577306,0.065625,rest_1,session_1,CMU_b,0.9445243479,0.8607623627,0.2806461582,0.0344827586,0.2877936975,,16,,,,1,,3,3,4.5,1,-96.8414001465,263.623809814,52.0066146851,0,1,0,,,1,0,0,20,0,[ -3.          -0.          -0.         -96.84140015],[  -0.            3.           -0.          263.62380981],[  0.           0.           4.50000048  52.00661469],0,1.5
552,0.002853125,0.00078,0.008290278,0.000885,0.1625,0.0426166589,50646,0.0098372967,0.00940761,0.0015183905,0.001246155,0.0791666667,0.4498939097,0.2862459528,0.5141457393,0.338146874,0.1083333333,rest_1,session_1,CMU_a,1.3490281137,1.2149633667,0.377382584,0.0543933054,0.3961490459,,16,,,,1,,3,3,4.5,1,-202.526611328,307.039123535,-300.455200195,0,1,0,,,1,0,0,27,0,[  -3.           -0.           -0.         -202.52661133],[  -0.            3.           -0.          307.03912354],[   0.           0.           4.5       -300.4552002],0,2
553,0.001924466,0.001035,0.0030231331,0.000665,0.1213592233,0.0303745747,50647,0.0187902393,0.0186324,0.0006925165,0.0005656,0.1116504854,0.271476149,0.2386113354,0.1604156003,0.1706657072,0.0485436893,rest_1,session_1,CMU_a,1.4080124077,1.3775998125,0.2187941589,0.0195121951,0.2655681358,,16,,,,1,,3,3,4.5,1,-203.131958008,291.852661133,-305.878936768,0,1,0,,,1,0,0,27,0,[  -3.           -0.           -0.         -203.13195801],[  -0.            3.           -0.          291.85266113],[   0.            0.            4.5        -305.87893677],0,2
554,0.0011251875,0.00088,0.0011757333,0.0002325,0.109375,0.0607974183,50648,0.0272911422,0.02715665,0.0005480896,0.0006068,0.053125,0.2249437692,0.1728366003,0.1847690967,0.1718519512,0.06875,rest_1,session_1,CMU_b,1.3287839876,1.2862750338,0.1763849606,0.0407523511,0.1766488743,,16,,,,1,,3,3,4.5,1,-103.5,255.46572876,66.1226348877,0,1,0,,,1,0,0,20,0,[  -3.    -0.    -0.  -103.5],[  -0.            3.           -0.          255.46572876],[  0.           0.           4.5         66.12263489],0,1.5
555,0.00172,0.00126,0.001397176,0.000555,0.1,0.0222011848,50649,0.0172555813,0.0171315,0.0004464044,0.000375025,0.0791666667,0.1440445471,0.1319867236,0.0699990731,0.0855130142,0.025,rest_1,session_1,CMU_a,1.1716165736,1.1583095901,0.116386396,0.0125523013,0.1590545006,,16,,,,1,,3,3,4.5,1,-202.526611328,343.139770508,-190.705032349,0,1,0,,,1,0,0,27,0,[  -3.           -0.           -0.         -202.52661133],[  -0.            3.           -0.          343.13977051],[   0.            0.            4.5        -190.70503235],0,2
556,0.0085983438,0.00276,0.0159378145,0.0075325,0.109375,0.0236020354,50650,0.0426652888,0.0396961,0.0099295455,0.012770575,0.034375,0.966651011,0.569496487,1.172771118,0.6904427544,0.1,rest_1,session_1,CMU_b,0.9026777152,0.720927712,0.4828653563,0.1034482759,0.2978989264,,16,,,,1,,3,3,4.5,1,-103.5,233.809005737,110.009544373,0,1,0,,,1,0,0,20,0,[  -3.    -0.    -0.  -103.5],[  -0.            2.99999976   -0.          233.80900574],[   0.            0.            4.49999952  110.00954437],0,1.5
557,0.0014519063,0.00071,0.0025827737,0.0007875,0.096875,0.0266129021,50651,0.0136548475,0.01317735,0.0012747498,0.00169575,0.034375,0.3080275885,0.2911681982,0.1801799732,0.2245750949,0.021875,rest_1,session_1,CMU_b,1.191847024,1.1804206038,0.0990870181,0.0250783699,0.1208952295,,16,,,,1,,3,3,4.5,1,-103.5,236.103302002,105.284973145,0,1,0,,,1,0,0,20,0,[  -3.    -0.    -0.  -103.5],[  -0.          3.         -0.        236.103302],[   0.            0.            4.5         105.28497314],0,1.5
558,0.003724,0.0006,0.0087551555,0.0015025,0.128125,0.0147203586,50652,0.0197693097,0.0185205,0.0037848621,0.00362165,0.08125,0.3167008633,0.2824158371,0.2648466584,0.2661166276,0.0125,rest_1,session_1,CMU_b,1.1465805102,1.1418865888,0.1430115773,0.0062695925,0.1279927655,,16,,,,1,,3,3,4.5,1,-103.5,210.048858643,153.418151855,0,1,0,,,1,0,0,20,0,[  -3.    -0.    -0.  -103.5],[  -0.            3.           -0.          210.04885864],[   0.            0.            4.50000048  153.41815186],0,1.5
559,0.0014390417,0.00089,0.0019479169,0.0005225,0.1125,0.0263092211,50653,0.0155323863,0.01519205,0.0008975243,0.0008673,0.0875,0.1760143635,0.1336358764,0.1603132135,0.1275568587,0.0458333333,rest_1,session_1,CMU_a,1.1423037414,1.0811655886,0.2962186369,0.0334728033,0.3281869351,,16,,,,1,,3,3,4.5,1,-198.89465332,322.088562012,-284.057220459,0,1,0,,,1,0,0,27,0,[  -3.           -0.           -0.         -198.89465332],[  -0.            3.00000024   -0.          322.08856201],[   0.            0.            4.5        -284.05722046],0,2
560,0.0048364583,0.00085,0.015937938,0.0014425,0.1541666667,0.0494154725,50654,0.0148185371,0.0139524,0.0027205665,0.002077075,0.0583333333,0.3047691153,0.2046735635,0.3602321985,0.1975488751,0.0958333333,rest_1,session_1,CMU_a,1.2435120351,1.0848190601,0.6311441766,0.0669456067,0.2546209631,,16,,,,1,,3,3,4.5,1,-199.5,362.870910645,-148.581359863,0,1,0,,,1,0,0,27,0,[  -3.    -0.    -0.  -199.5],[  -0.            3.           -0.          362.87091064],[   0.            0.            4.49999952 -148.58135986],0,2
561,0.005535125,0.00044,0.0161640578,0.0011025,0.19375,0.0216060306,50655,0.0134358215,0.0118228,0.0047050095,0.00303205,0.103125,0.4053839351,0.327756765,0.3057198771,0.3420668968,0.05,rest_1,session_1,CMU_b,1.2345181318,1.1571146474,0.3337017077,0.0470219436,0.3802548458,,16,,,,1,,3,3,4.5,1,-103.5,254.112350464,83.0543365479,0,1,0,,,1,0,0,20,0,[  -3.    -0.    -0.  -103.5],[  -0.            3.00000024   -0.          254.11235046],[  0.           0.           4.5         83.05433655],0,1.5
562,0.015594125,0.00102,0.035911152,0.0005,0.1875,0.0479078635,50656,0.0288280688,0.02706315,0.0042424351,0.000935725,0.15,0.2902981809,0.1762702491,0.3298107045,0.2147487046,0.0916666667,rest_1,session_1,CMU_a,1.3947199356,1.3170520542,0.3809811469,0.0251046025,0.2941526121,,16,,,,1,,3,3,4.5,1,-194.052062988,313.81451416,-240.578475952,0,1,0,,,1,0,0,27,0,[  -3.           -0.           -0.         -194.05206299],[  -0.            3.           -0.          313.81451416],[   0.            0.            4.5        -240.57847595],0,2
563,0.001266625,0.000585,0.0018434261,0.0006775,0.13125,0.0090535236,50657,0.0130123722,0.0126666,0.0011862702,0.0014455,0.034375,0.2859551649,0.2788973574,0.1447175245,0.1983560354,0.00625,rest_1,session_1,CMU_b,1.1817250608,1.1868810695,0.0848739235,0.0062695925,0.1134799793,,16,,,,1,,3,3,4.5,1,-103.5,223.197845459,127.777572632,0,1,0,,,1,0,0,20,0,[  -3.    -0.    -0.  -103.5],[  -0.            3.           -0.          223.19784546],[   0.            0.            4.5         127.77757263],0,1.5
564,0.00109375,0.00057,0.0012215128,0.000395,0.175,0.0123822348,50658,0.0137000878,0.0133708,0.0009122112,0.0010281,0.06875,0.3472814866,0.3565582587,0.1555454007,0.2319891495,0.009375,rest_1,session_1,CMU_b,1.1748060581,1.1755110262,0.1082438268,0.0188087774,0.137443375,,16,,,,1,,3,3,4.5,1,-103.5,209.329711914,152.766937256,0,1,0,,,1,0,0,20,0,[  -3.    -0.    -0.  -103.5],[  -0.            3.           -0.          209.32971191],[   0.            0.            4.5         152.76693726],0,1.5
565,0.0027555417,0.00085,0.0088712277,0.0007925,0.1666666667,0.0252982027,50659,0.0130301154,0.0126093,0.0013195561,0.000949525,0.0583333333,0.3556991394,0.3329440424,0.20954115,0.2397464775,0.0291666667,rest_1,session_1,CMU_a,1.2714291817,1.2170849099,0.3361650102,0.050209205,0.2229474259,,16,,,,1,,3,3,4.5,1,-199.5,340.743103027,-203.066177368,0,1,0,,,1,0,0,27,0,[  -3.    -0.    -0.  -199.5],[  -0.            3.           -0.          340.74310303],[   0.            0.            4.5        -203.06617737],0,2
566,0.0013552083,0.000985,0.0013561944,0.0005,0.1041666667,0.0844907356,50660,0.01633847,0.0163143,0.000432618,0.000516425,0.025,0.3724228412,0.3077526255,0.2594284061,0.3400042315,0.0166666667,rest_1,session_1,CMU_a,1.1983950871,1.1491683804,0.2831608995,0,0.4421097234,,16,,,,1,,3,3,4.5,1,-199.5,321.677001953,-303.151092529,0,1,0,,,1,0,0,27,0,[  -3.    -0.    -0.  -199.5],[  -0.            2.99999976   -0.          321.67700195],[   0.            0.            4.5        -303.15109253],0,2
567,0.0021386563,0.00076,0.0048962164,0.00034,0.18125,0.015750551,50661,0.0209808816,0.0202588,0.0017159376,0.0010613,0.14375,0.4270720356,0.4343099813,0.180455683,0.2896636927,0.003125,rest_1,session_1,CMU_b,1.2023463389,1.1885670391,0.1278017122,0.0188087774,0.1657187365,,16,,,,1,,3,3,4.5,1,-103.5,226.313400269,130.66645813,0,1,0,,,1,0,0,20,0,[  -3.    -0.    -0.  -103.5],[  -0.            2.99999976   -0.          226.31340027],[   0.            0.            4.5         130.66645813],0,1.5
568,0.002605875,0.00092,0.0061254326,0.0009875,0.1166666667,0.0103656214,50663,0.0159747542,0.01554285,0.0013235235,0.001253625,0.0666666667,0.3984105516,0.3204750452,0.3633999566,0.3077547121,0.0291666667,rest_1,session_1,CMU_a,1.2817785251,1.2467322168,0.2406838147,0.0334728033,0.1907599345,,16,,,,1,,3,3,4.5,1,-199.5,318.365905762,-198.83241272,0,1,0,,,1,0,0,27,0,[  -3.    -0.    -0.  -199.5],[  -0.            3.00000024   -0.          318.36590576],[   0.            0.            4.50000048 -198.83241272],0,2
569,0.0022672083,0.00095,0.0049597583,0.001465,0.0875,0.0125616247,50664,0.01539056,0.0147706,0.0013444646,0.0021066,0,0.2704343444,0.2011471961,0.3317755741,0.1601152164,0.0583333333,rest_1,session_1,CMU_a,1.1319484443,1.0693390643,0.2476315532,0.050209205,0.2235751236,,16,,,,1,,3,3,4.5,1,-204.947937012,326.340576172,-252.005386353,0,1,0,,,1,0,0,27,0,[  -3.           -0.           -0.         -204.94793701],[  -0.            3.           -0.          326.34057617],[   0.            0.            4.5        -252.00538635],0,2
570,0.00197775,0.00096,0.0037642043,0.0009625,0.0875,0.0388298337,50665,0.0156665008,0.0152109,0.0019325256,0.003213075,0.0041666667,0.3330649842,0.2762005149,0.2477270249,0.2014398506,0.0833333333,rest_1,session_1,CMU_a,1.2784218952,1.2272327935,0.31485572,0.0251046025,0.3311865933,,16,,,,1,,3,3,4.5,1,-202.526611328,362.670043945,-151.107635498,0,1,0,,,1,0,0,27,0,[  -3.           -0.           -0.         -202.52661133],[  -0.            2.99999976   -0.          362.67004395],[   0.           0.           4.5       -151.1076355],0,2
571,0.0039353333,0.000495,0.0079632114,0.0011075,0.1958333333,0.0043329984,50666,0.0138923064,0.0122346,0.0042033022,0.0046212,0.1083333333,0.3012955206,0.2261312662,0.267966178,0.2078443738,0.0791666667,rest_1,session_1,CMU_a,1.3163836515,1.2937484744,0.1299588681,0.0669456067,0.1007883654,,16,,,,1,,3,3,4.5,1,-199.706665039,324.114624023,-230.880645752,0,1,0,,,1,0,0,27,0,[  -3.           -0.           -0.         -199.70666504],[  -0.            3.00000024   -0.          324.11462402],[   0.            0.            4.49999952 -230.88064575],0,2
572,0.0010677188,0.00069,0.0016934006,0.0003425,0.075,0.0184787532,50667,0.0143786472,0.01423185,0.0006060706,0.00065695,0.05,0.3327478319,0.3324985717,0.1368425157,0.2101666534,0,rest_1,session_1,CMU_b,1.1375661749,1.1387100392,0.0916972474,0.012539185,0.121661498,,16,,,,1,,3,3,4.5,1,-103.5,206.062225342,174.060638428,0,1,0,,,1,0,0,20,0,[  -3.    -0.    -0.  -103.5],[  -0.            3.           -0.          206.06222534],[   0.            0.            4.5         174.06063843],0,1.5
573,0.007364625,0.00073,0.0125553244,0.004635,0.225,0.0244007724,50668,0.020255955,0.017534,0.004319054,0.005942125,0.0041666667,0.3624766224,0.291330646,0.3401434004,0.2270356952,0.0625,rest_1,session_1,CMU_a,1.2961256898,1.2562973057,0.3257486503,0.0418410042,0.2170551699,,16,,,,1,,3,3,4.5,1,-200.710632324,337.903747559,-229.012588501,0,1,0,,,1,0,0,27,0,[  -3.           -0.           -0.         -200.71063232],[  -0.            3.           -0.          337.90374756],[   0.           0.           4.5       -229.0125885],0,2
574,0.0008715625,0.00066,0.0006567468,0.0002525,0.121875,0.0482078922,50669,0.0192777028,0.0192202,0.0003123553,0.000317275,0.06875,0.1621062511,0.1576473594,0.0800109834,0.1232655761,0.003125,rest_1,session_1,CMU_b,1.1679996014,1.1248065896,0.1353096962,0.1347962382,0.0866390748,,16,,,,1,,3,3,4.5,1,-103.5,231.410614014,116.263923645,0,1,0,,,1,0,0,20,0,[  -3.    -0.    -0.  -103.5],[  -0.            3.           -0.          231.41061401],[   0.            0.            4.49999952  116.26392365],0,1.5
575,0.00434812,0.00107,0.0075143147,0.00204,0.172,0.0148406955,50682,0.0258588332,0.0250817,0.0021853787,0.002334875,0.088,0.1335729283,0.1156405756,0.0915356482,0.0784313243,0.052,rest_1,session_1,Leuven_1,1.1157083396,1.0855025556,0.1741876382,0.0401606426,0.1616460434,,16,,,,1,,3.594,3.594,4,1,112.892997742,-109.803001404,-49.0099983215,0,1,0,,,1,0,0,31,0,[  -3.59400392   -0.           -0.          112.89299774],[  -0.           3.593997    -0.        -109.8030014],[  0.           0.           4.00000143 -49.00999832],0,1.66665
576,0.00168216,0.00075,0.002029831,0.0014025,0.124,0.0190741865,50683,0.02367159,0.0235839,0.0014320403,0.001906475,0.004,0.094192793,0.0805705206,0.0620428418,0.0660817633,0.04,rest_1,session_1,Leuven_1,1.3255680189,1.2968787364,0.2814292046,0.0080321285,0.4229397232,,16,,,,1,,3.594,3.59401,4,1,106.255996704,-78.3075027466,-95.5279998779,0,1,0,,,1,0,0,31,0,[  -3.59399867   -0.           -0.          106.2559967 ],[ -0.           3.59400678  -0.         -78.30750275],[  0.           0.           3.99999976 -95.52799988],0,1.66616
577,0.0080766,0.00087,0.0159162809,0.002165,0.228,0.0356064358,50685,0.0231510112,0.02186985,0.0029347214,0.0018204,0.216,0.122606244,0.1075420152,0.0838479328,0.0711120557,0.06,rest_1,session_1,Leuven_1,1.2464470919,1.1908227273,0.3095239095,0.0401606426,0.2986216953,,16,,,,1,,3.59401,3.594,4,1,125.849998474,-79.0582962036,-56.9807014465,0,1,0,,,1,0,0,31,0,[  -3.59400511   -0.           -0.          125.84999847],[ -0.           3.59399676  -0.         -79.0582962 ],[  0.           0.           4.00000477 -56.98070145],0,1.66574
578,0.00146092,0.000665,0.0021407542,0.0008375,0.112,0.01554144,50686,0.0230072404,0.0226787,0.0011395955,0.0014816,0.024,0.0768003381,0.0690952287,0.0376660735,0.0530807246,0.008,rest_1,session_1,Leuven_1,1.1865278344,1.1533609418,0.2347827051,0.0321285141,0.2969415098,,16,,,,1,,3.594,3.594,4,1,104.010002136,-86.6740036011,-109.624000549,0,1,0,,,1,0,0,31,0,[  -3.59399962   -0.           -0.          104.01000214],[ -0.           3.59400392  -0.         -86.6740036 ],[   0.            0.            3.99999666 -109.62400055],0,1.66639
579,0.00189868,0.00077,0.0032467355,0.000785,0.144,0.0137394088,50687,0.019397458,0.01912045,0.0011893371,0.001316725,0.064,0.0807085774,0.0671784582,0.0658925557,0.039052099,0.084,rest_1,session_1,Leuven_1,1.1908951404,1.1383167057,0.1984438174,0.0682730924,0.1635985883,,16,,,,1,,3.594,3.594,4,1,109.419998169,-86.4085006714,-43.6492996216,0,1,0,,,1,0,0,31,0,[  -3.59400225   -0.           -0.          109.41999817],[ -0.           3.59399819  -0.         -86.40850067],[  0.           0.           3.99999738 -43.64929962],0,1.66644
580,0.00143588,0.00109,0.0013258909,0.000555,0.104,0.0442569477,50688,0.0187889128,0.0186781,0.0006918956,0.000938125,0.012,0.0658651683,0.0599491918,0.0296149939,0.0369658881,0.012,rest_1,session_1,Leuven_1,1.5148986878,1.4021087747,0.33535807,0.0401606426,0.4121212386,,16,,,,1,,3.59401,3.59401,4,1,111.646003723,-83.3144989014,-73.9069976807,0,1,0,,,1,0,0,31,0,[  -3.59400725   -0.           -0.          111.64600372],[ -0.           3.59400654  -0.         -83.3144989 ],[  0.           0.           4.00000429 -73.90699768],0,1.6668
